No.,message_name,message_id_hex,message_id_dec,dlc,transmitter,cycle_time,signal_name,start_bit,length,byte_order,signed_unsigned,factor,offset,min_value,max_value,unit,initial_value,invalid_value,description,Loại lỗi,Điều kiện kích hoạt,Ý nghĩa kỹ thuật,Mức độ ảnh hưởng,Gợi ý chẩn đoán
227,BMS_WarnMsg,0x493,1171,8,CVC_I,,BMS_Warning_DeltaSoC,17,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,"Khi phát hiện bất thường về pin (nhiệt độ, điện áp, sức khỏe)",Cảnh báo Battery Management System - hệ thống quản lý pin,Cao - Ảnh hưởng tuổi thọ pin,"Kiểm tra BMS, các cell pin, nhiệt độ, hiệu chuẩn"
228,BMS_WarnMsg,0x493,1171,8,CVC_I,,BMS_Warning_HVILSts,18,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,"Khi phát hiện bất thường về pin (nhiệt độ, điện áp, sức khỏe)",Cảnh báo Battery Management System - hệ thống quản lý pin,Cao - Ảnh hưởng tuổi thọ pin,"Kiểm tra BMS, các cell pin, nhiệt độ, hiệu chuẩn"
229,BMS_WarnMsg,0x493,1171,8,CVC_I,,BMS_Warning_Isolation,19,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,"Khi phát hiện bất thường về pin (nhiệt độ, điện áp, sức khỏe)",Cảnh báo Battery Management System - hệ thống quản lý pin,Cao - Ảnh hưởng tuổi thọ pin,"Kiểm tra BMS, các cell pin, nhiệt độ, hiệu chuẩn"
230,BMS_WarnMsg,0x493,1171,8,CVC_I,,BMS_Warning_CoolantLeakage,20,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,"Khi phát hiện bất thường về pin (nhiệt độ, điện áp, sức khỏe)",Cảnh báo Battery Management System - hệ thống quản lý pin,Cao - Ảnh hưởng tuổi thọ pin,"Kiểm tra BMS, các cell pin, nhiệt độ, hiệu chuẩn"
231,BMS_WarnMsg,0x493,1171,8,CVC_I,,BMS_Warning_DeltaTemperature,31,8,Motorola,Unsigned,1,0,0,255,,,,,Cảnh báo,"Khi phát hiện bất thường về pin (nhiệt độ, điện áp, sức khỏe)",Cảnh báo Battery Management System - hệ thống quản lý pin,Cao - Ảnh hưởng tuổi thọ pin,"Kiểm tra BMS, các cell pin, nhiệt độ, hiệu chuẩn"
232,BMS_WarnMsg,0x493,1171,8,CVC_I,,BMS_Warning_BDUTemperatureSts,39,8,Motorola,Unsigned,1,0,0,255,,,,,Cảnh báo,"Khi phát hiện bất thường về pin (nhiệt độ, điện áp, sức khỏe)",Cảnh báo Battery Management System - hệ thống quản lý pin,Cao - Ảnh hưởng tuổi thọ pin,"Kiểm tra BMS, các cell pin, nhiệt độ, hiệu chuẩn"
233,BMS_WarnMsg,0x493,1171,8,CVC_I,,BMS_Warning_Contactor_Aging,47,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,"Khi phát hiện bất thường về pin (nhiệt độ, điện áp, sức khỏe)",Cảnh báo Battery Management System - hệ thống quản lý pin,Cao - Ảnh hưởng tuổi thọ pin,"Kiểm tra BMS, các cell pin, nhiệt độ, hiệu chuẩn"
234,RCU_WarnMsg,0x4A7,1191,8,CVC_I,,RCU_EHandBrk_fault,13,1,Motorola,Unsigned,1,0,0,1,,,,,Lỗi,Khi phát hiện sự cố,Lỗi: RCU_EHandBrk_fault,Cao,"Kiểm tra module liên quan, kết nối CAN"
235,EPS_WarnMsg,0x4A8,1192,8,CVC_I,,EPS_Warning_Flag_5,16,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống lái điện tử bị lỗi hoặc quá tải,Cảnh báo Electric Power Steering - hệ thống lái điện tử,Rất cao - An toàn lái xe,"Kiểm tra motor EPS, cảm biến áp lực lái, ECU"
236,EPS_WarnMsg,0x4A8,1192,8,CVC_I,,EPS_Warning_Flag_6,17,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi hệ thống lái điện tử bị lỗi hoặc quá tải,Cảnh báo Electric Power Steering - hệ thống lái điện tử,Rất cao - An toàn lái xe,"Kiểm tra motor EPS, cảm biến áp lực lái, ECU"
237,EPS_WarnMsg,0x4A8,1192,8,CVC_I,,EPS_Warning_Flag_7,18,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi hệ thống lái điện tử bị lỗi hoặc quá tải,Cảnh báo Electric Power Steering - hệ thống lái điện tử,Rất cao - An toàn lái xe,"Kiểm tra motor EPS, cảm biến áp lực lái, ECU"
238,EPS_WarnMsg,0x4A8,1192,8,CVC_I,,EPS_Warning_Flag_8,19,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống lái điện tử bị lỗi hoặc quá tải,Cảnh báo Electric Power Steering - hệ thống lái điện tử,Rất cao - An toàn lái xe,"Kiểm tra motor EPS, cảm biến áp lực lái, ECU"
239,EPS_WarnMsg,0x4A8,1192,8,CVC_I,,EPS_Warning_Flag_9,20,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống lái điện tử bị lỗi hoặc quá tải,Cảnh báo Electric Power Steering - hệ thống lái điện tử,Rất cao - An toàn lái xe,"Kiểm tra motor EPS, cảm biến áp lực lái, ECU"
240,EPS_WarnMsg,0x4A8,1192,8,CVC_I,,EPS_Warning_Flag_10,21,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi hệ thống lái điện tử bị lỗi hoặc quá tải,Cảnh báo Electric Power Steering - hệ thống lái điện tử,Rất cao - An toàn lái xe,"Kiểm tra motor EPS, cảm biến áp lực lái, ECU"
241,EPS_WarnMsg,0x4A8,1192,8,CVC_I,,EPS_Warning_Flag_11,22,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi hệ thống lái điện tử bị lỗi hoặc quá tải,Cảnh báo Electric Power Steering - hệ thống lái điện tử,Rất cao - An toàn lái xe,"Kiểm tra motor EPS, cảm biến áp lực lái, ECU"
242,EPS_WarnMsg,0x4A8,1192,8,CVC_I,,EPS_Warning_Flag_12,23,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống lái điện tử bị lỗi hoặc quá tải,Cảnh báo Electric Power Steering - hệ thống lái điện tử,Rất cao - An toàn lái xe,"Kiểm tra motor EPS, cảm biến áp lực lái, ECU"
243,CVC_WarnMsg,0x4AC,1196,12,CVC_I,,CVC_12v_Warning,29,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: CVC_12v_Warning,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
245,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_1,12,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
246,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_2,13,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
247,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_3,14,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
248,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_4,15,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
249,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_5,16,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
250,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_6,17,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
251,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_7,18,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
252,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_8,19,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
253,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_9,20,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
254,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_10,21,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
255,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_11,22,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
256,EASC_WarnMsg,0x4AE,1198,8,CVC_I,,EASC_Warning_Flag_12,23,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống treo khí nén bị lỗi hoặc mất áp suất,Cảnh báo Electronic Air Suspension Control - hệ thống treo khí nén,Cao - Thoải mái và an toàn,"Kiểm tra bộ nén khí, túi treo, cảm biến áp suất"
257,CPD_WarnMsg,0x4AF,1199,8,CVC_I,,CPD_SensorFault,14,2,Motorola,Unsigned,1,0,0,3,,,,,Lỗi,Khi phát hiện sự cố,Lỗi: CPD_SensorFault,Cao,"Kiểm tra module liên quan, kết nối CAN"
258,CPD_WarnMsg,0x4AF,1199,8,CVC_I,,CPD_Warning_Flag_4,15,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện sự cố trong cửa hoặc cơ cấu thoải mái,Cảnh báo từ hệ thống Comfort/Passenger Door,Thấp đến trung bình,"Kiểm tra cửa, motor cửa, công tắc"
259,CPD_WarnMsg,0x4AF,1199,8,CVC_I,,CPD_Warning_Flag_5,16,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện sự cố trong cửa hoặc cơ cấu thoải mái,Cảnh báo từ hệ thống Comfort/Passenger Door,Thấp đến trung bình,"Kiểm tra cửa, motor cửa, công tắc"
260,CPD_WarnMsg,0x4AF,1199,8,CVC_I,,CPD_Warning_Flag_6,17,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện sự cố trong cửa hoặc cơ cấu thoải mái,Cảnh báo từ hệ thống Comfort/Passenger Door,Thấp đến trung bình,"Kiểm tra cửa, motor cửa, công tắc"
261,CPD_WarnMsg,0x4AF,1199,8,CVC_I,,CPD_Warning_Flag_7,18,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện sự cố trong cửa hoặc cơ cấu thoải mái,Cảnh báo từ hệ thống Comfort/Passenger Door,Thấp đến trung bình,"Kiểm tra cửa, motor cửa, công tắc"
262,CPD_WarnMsg,0x4AF,1199,8,CVC_I,,CPD_Warning_Flag_8,19,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện sự cố trong cửa hoặc cơ cấu thoải mái,Cảnh báo từ hệ thống Comfort/Passenger Door,Thấp đến trung bình,"Kiểm tra cửa, motor cửa, công tắc"
263,CPD_WarnMsg,0x4AF,1199,8,CVC_I,,CPD_Warning_Flag_9,20,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện sự cố trong cửa hoặc cơ cấu thoải mái,Cảnh báo từ hệ thống Comfort/Passenger Door,Thấp đến trung bình,"Kiểm tra cửa, motor cửa, công tắc"
264,CPD_WarnMsg,0x4AF,1199,8,CVC_I,,CPD_Warning_Flag_10,21,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện sự cố trong cửa hoặc cơ cấu thoải mái,Cảnh báo từ hệ thống Comfort/Passenger Door,Thấp đến trung bình,"Kiểm tra cửa, motor cửa, công tắc"
265,CPD_WarnMsg,0x4AF,1199,8,CVC_I,,CPD_Warning_Flag_11,22,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện sự cố trong cửa hoặc cơ cấu thoải mái,Cảnh báo từ hệ thống Comfort/Passenger Door,Thấp đến trung bình,"Kiểm tra cửa, motor cửa, công tắc"
266,CPD_WarnMsg,0x4AF,1199,8,CVC_I,,CPD_Warning_Flag_12,23,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện sự cố trong cửa hoặc cơ cấu thoải mái,Cảnh báo từ hệ thống Comfort/Passenger Door,Thấp đến trung bình,"Kiểm tra cửa, motor cửa, công tắc"
267,TRM_WarnMsg,0x4BB,1211,8,CVC_I,,TRM_Warning_Flag_5,16,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống kết nối trailer bị lỗi,Cảnh báo Trailer Module,Cao - An toàn,"Kiểm tra kết nối trailer, lõi dây, cảm biến"
268,TRM_WarnMsg,0x4BB,1211,8,CVC_I,,TRM_Warning_Flag_6,17,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi hệ thống kết nối trailer bị lỗi,Cảnh báo Trailer Module,Cao - An toàn,"Kiểm tra kết nối trailer, lõi dây, cảm biến"
269,TRM_WarnMsg,0x4BB,1211,8,CVC_I,,TRM_Warning_Flag_7,18,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi hệ thống kết nối trailer bị lỗi,Cảnh báo Trailer Module,Cao - An toàn,"Kiểm tra kết nối trailer, lõi dây, cảm biến"
270,TRM_WarnMsg,0x4BB,1211,8,CVC_I,,TRM_Warning_Flag_8,19,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống kết nối trailer bị lỗi,Cảnh báo Trailer Module,Cao - An toàn,"Kiểm tra kết nối trailer, lõi dây, cảm biến"
271,TRM_WarnMsg,0x4BB,1211,8,CVC_I,,TRM_Warning_Flag_9,20,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống kết nối trailer bị lỗi,Cảnh báo Trailer Module,Cao - An toàn,"Kiểm tra kết nối trailer, lõi dây, cảm biến"
272,TRM_WarnMsg,0x4BB,1211,8,CVC_I,,TRM_Warning_Flag_10,21,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi hệ thống kết nối trailer bị lỗi,Cảnh báo Trailer Module,Cao - An toàn,"Kiểm tra kết nối trailer, lõi dây, cảm biến"
273,TRM_WarnMsg,0x4BB,1211,8,CVC_I,,TRM_Warning_Flag_11,22,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi hệ thống kết nối trailer bị lỗi,Cảnh báo Trailer Module,Cao - An toàn,"Kiểm tra kết nối trailer, lõi dây, cảm biến"
274,TRM_WarnMsg,0x4BB,1211,8,CVC_I,,TRM_Warning_Flag_12,23,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi hệ thống kết nối trailer bị lỗi,Cảnh báo Trailer Module,Cao - An toàn,"Kiểm tra kết nối trailer, lõi dây, cảm biến"
275,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_1,12,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
276,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_2,13,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
277,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_3,14,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
278,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_4,15,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
279,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_5,16,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
280,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_6,17,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
281,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_7,18,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
282,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_8,19,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
283,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_9,20,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
284,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_10,21,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
285,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_11,22,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
286,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_12,23,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
287,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_13,24,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
288,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_14,25,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
289,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_15,26,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
290,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_16,27,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
291,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_17,28,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
292,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_18,29,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
293,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_19,30,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
294,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_20,31,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
295,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_21,32,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
296,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_22,33,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
297,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_23,34,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
298,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_24,35,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
299,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_25,36,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
300,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_26,37,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
301,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_27,38,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
302,POD_WarnMsg,0x4BD,1213,8,CVC_I,,POD_Warning_Flag_28,39,1,Motorola,Unsigned,1,0,0,1,-,,,,Cảnh báo,Khi có sự cố trong hệ thống công suất hoặc phòng chờ,Cảnh báo từ hệ thống Park Operations/Power On Demand,Trung bình đến cao,"Kiểm tra hệ thống quản lý năng lượng, pin, máy phát"
303,APM_FL_WarnMsg,0x4C1,1217,8,CVC_I,,APM_FL_Warning_Flag_3,14,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FL_Warning_Flag_3,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
304,APM_FL_WarnMsg,0x4C1,1217,8,CVC_I,,APM_FL_Warning_Flag_4,15,1,Motorola,Unsigned,1,0,0,1,,,,,Cảnh báo,Khi phát hiện trạng thái cảnh báo,Cảnh báo: APM_FL_Warning_Flag_4,Trung bình,"Kiểm tra hệ thống liên quan, xem lại mã lỗi"
